begin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-02-06,-6.377325888264213,-4.782286780892056,-0.7910311940982758,-0.5287318600364547,1.7268016124396046,0.696110633706392,-0.21929979273157862,-0.37638381019269007,0.14215310300873005,-0.5031690490746177,0.05303721555101623,-0.15637430890181012,-0.02115737955428644,-0.1697704160049752,-0.03855095089922966,-0.10756626490036307,-0.14312543040579565,-0.20159037118444562,0.1331357003145018,0.04744327076489233
2023-02-07,-6.444165126795167,-4.7456300511479546,-0.8085267495355185,-0.6594640028885966,1.6115870411459001,0.6055766625047381,-0.16607784301417855,-0.3526388368435579,0.18414931216612085,-0.48270562904470615,0.030142304126960492,-0.15086039168494447,0.06517436960711286,-0.11568774790330524,-0.03098216674633617,0.00919413520262929,-0.06629759527620058,-0.21916079004741587,0.04849417754434178,0.12652574326668312
2023-02-08,-6.569760032308875,-4.699467671083205,-0.8701362529011756,-0.6134398664333504,1.483763906069959,0.650255849204994,-0.17417038457426687,-0.26090644203153673,0.2187709148574819,-0.4489675165803116,-0.009787636406750741,0.005119296270240281,0.0009674215266185824,-0.277322053554401,-0.1569457726732515,-0.0026638903967860983,-0.02779170312337348,-0.1284112105331177,0.12330034306992455,0.07247337505462792
2023-02-09,-6.54317344249694,-4.70106778697313,-0.8311550389015737,-0.6015219780342114,1.5846102019914448,0.6990054073670986,-0.19016842176944898,-0.22193482739675505,0.15728780485949548,-0.4027252673944161,0.01095900366862159,-0.019000406925093527,0.038139764005312785,-0.22568610643225123,-0.13920857593839303,-0.0010864959334996103,-0.12329892488292046,-0.1650504421765543,0.03835956713246393,0.05472771712927717
2023-02-10,-6.47470874372301,-4.71740621318997,-0.8177635905076257,-0.6073188194680987,1.6298125802733714,0.6346841120473097,-0.21623481879593068,-0.23650670933934817,0.1238503245140183,-0.4331783952783502,-0.040019524339212055,0.035294244209610796,0.006590192907167892,-0.17341355921107077,-0.18065281784315126,-0.06729606600212794,-0.06034784461896391,-0.14503422984305966,0.04924162127538884,-0.010652757239464189
2023-02-13,-6.4038659931383535,-4.725580944009324,-0.7702196296763891,-0.6287492613031449,1.5656691469213517,0.6896231543289323,-0.17118979754628655,-0.17372793735078484,0.02456207193155083,-0.5061356662271084,-0.2016704473572526,0.12960814384602443,-0.014411555083945718,-0.19443915613962218,-0.2311787458539423,-0.12908281583594694,-0.02225387395639736,-0.07686125231611639,0.035737193206911724,0.05802774602704563
2023-02-14,-6.895039465252564,-4.602961661090855,-0.7621805714832155,-0.9340421357645364,1.4890082749448184,0.6817640360490731,-0.31030070822689226,-0.22462079139148056,0.044740451354645966,-0.4924105233042064,-0.1575362940058889,0.12822823773409017,-0.08170272456952796,-0.1970228248367972,-0.16621996608253004,-0.07679521788522523,-0.04241580189289847,-0.028425227206124778,-0.026617859364003033,0.07971711853708588
2023-02-15,-7.964773750408127,-4.327130493297292,-0.8023986692557238,-1.5957724613131155,1.3572604393002257,0.5945769029572836,-0.3396952015712266,-0.22388485936192165,-0.06777773795959317,-0.2770913333929711,-0.31170263852790386,0.17682112564039051,-0.16213486621843648,-0.09743844672811279,-0.05162709805936859,-0.09093961785187715,0.14408687963033925,0.007503987298744843,-0.11634687101132546,0.10507623658870106
2023-02-16,-7.76524485825235,-4.332191378266114,-0.9008520898159088,-1.5065100719261626,1.3356909346377026,0.5869691740696229,-0.3109022333538697,-0.14144295791465328,0.03951514454756818,-0.27152882179881566,-0.26545683657113556,0.29915493167392193,-0.11489828908260823,-0.14060002704638888,-0.034726331265802275,-0.06434078174735243,0.07570382255581984,-0.06038296091826438,-0.06768619603736808,0.09854861896545503
2023-02-17,-7.651714513313452,-4.282392368725003,-0.8391806663406084,-1.4394693780243915,1.2641281032438982,0.6073899632056438,-0.2694061011502159,-0.1018745851435618,-0.0851561774146945,-0.289193157271825,-0.33246092450356346,0.37067203461176357,-0.15311060309484917,-0.14054519620472275,-0.028330739974500283,-0.1280272119197978,0.0791694963814038,0.004527416192162253,-0.011152548601740425,0.11613470718669702
2023-02-20,-7.609722948474309,-4.265473427364771,-0.8934540284664804,-1.3490676107873676,1.35723844921817,0.763668242080661,-0.19471933063181118,-0.11517510528071531,0.01236981315503408,-0.3328743336597806,-0.21204132234393913,0.36755814418763033,-0.16624807184019375,-0.039800265272166215,-0.06109042346536687,-0.05556053388745058,0.02868038853656225,-0.04888682498974515,-0.007593926983095409,0.15156316117618496
2023-02-21,-7.13207693535733,-4.316499177584591,-0.9596787655107109,-1.220955402157804,1.3818402889406252,0.6572586384214709,-0.20658440654059643,-0.12447553575369258,-0.051180381322599194,-0.3095737210004751,-0.19042347223301792,0.31249079787627715,-0.1426936497231041,-0.0050024613135808225,-0.08579679387052291,-0.09420591282621286,0.028075070523447314,-0.09275670346302888,0.04814770791655938,0.056794026854538035
2023-02-22,-7.190493839368845,-4.368992742848878,-1.02071231917087,-1.22709500989518,1.3437499928768817,0.6056685685667751,-0.1805378268176419,-0.10799007356379532,-0.07105622904623321,-0.17536095275747887,-0.21244684853982287,0.452908948252805,-0.15232317592030228,0.04668161136731658,-0.005926124246511973,0.008175199533564773,0.017079192080902836,-0.10818260764012004,0.00018355259898167092,-0.0365010912630647
2023-02-24,-7.12320555076087,-4.35029664664118,-0.9315874076970492,-1.2270886875061342,1.3009555249093159,0.494219623806513,-0.3576857537109035,-0.22709365966077155,-0.01058638407410602,-0.35799377257714443,-0.2391353701738492,0.4052549626878922,-0.19508889543778193,-0.05915944847874798,-0.034939710754717815,-0.0958869066349269,-0.10090300925718321,-0.12363611500853519,-0.050432932937437676,-0.022674558541153283
2023-02-27,-6.812925622882855,-4.343944401238585,-0.9024907948564,-1.1915401336299136,1.3733185157783694,0.48542957758815775,-0.16203851979092007,-0.16728541360734336,-0.10606479676128107,-0.23252412486647706,-0.21786549033268945,0.2900556637238626,-0.1967035124346446,0.05645695743514074,-0.006454777912052493,-0.061175196668865076,-0.07319420892886039,-0.1344755938773548,0.007629198889128924,-0.054001812184633756
2023-02-28,-6.655031769682435,-4.3637019096717005,-0.8614448658424387,-1.12973031213935,1.3887590630784492,0.4581992405912069,-0.1749612338768833,-0.13958704946879485,-0.12812795352683104,-0.29756813910952845,-0.23540256804451384,0.36021072157305584,-0.18774800561210053,0.012293057082452838,0.03184577259162068,0.030484072610700408,-0.03288433354302093,-0.14505747634496222,-0.020387037600886965,-0.04560661664116768
2023-03-01,-6.382859353347397,-4.531521526938954,-0.9020946197243653,-0.8503142128898957,1.4713922809749198,0.5761331171064284,-0.03877697587455673,-0.07112619974200746,-0.17181933686578657,-0.24831991994467886,-0.03321697304334664,0.37355376757790243,-0.016816440575652722,0.08690908200387897,0.0974024697251063,0.10402368673152046,-0.10734302383542198,-0.12786343392860297,0.025318219073133398,-0.16557998392517362
2023-03-02,-6.82260861161984,-4.415070485917801,-1.0363113224377576,-1.100990869320761,1.2585816050542205,0.6030715396010339,-0.010308504885994321,-0.10379011835310308,-0.08354906251195648,-0.16025284272511914,-0.07489208097219066,0.48416800036007934,-0.10725620855857201,0.09193316629564492,0.09981761801064905,0.06364946483487136,-0.12036148526823884,-0.05294365291208132,-0.003265016754020445,-0.05990956936333705
2023-03-03,-6.446833116576138,-4.566458790253354,-1.0372494500472955,-0.8345367004891239,1.334587098044075,0.48764202220872593,0.0027796894937372643,-0.11173467475074703,-0.16045371603628847,-0.05902403212731743,-0.019502912904537692,0.5119649759934255,-0.17578928217008316,0.13721838070103162,0.2619123618416775,0.13671978429127024,-0.17111533304031962,-0.03981301610778669,0.02718236730383412,-0.156829065505799
2023-03-06,-6.123013406824799,-4.5049537120114636,-0.930949581758293,-0.7602577097222305,1.3145999164008395,0.38906029223259947,-0.03646554627122235,-0.10062792616930506,-0.19984642672339514,-0.07444309020591418,-0.09194782141902408,0.7127104079897759,-0.2305697856029892,0.17191653517492478,0.19798710462140742,0.14082573242361096,-0.016255421590016094,-0.13192073663986748,0.32996012698046273,-0.4268271677812108
2023-03-07,-6.118155127417405,-4.471771272214998,-0.9180248589359428,-0.8252721963791827,1.3288781032743848,0.4346254081125409,-0.06248401155155606,0.07858126061116068,-0.19180086143880398,-0.06295090969779249,-0.09361244238899197,0.7559281562439063,-0.25210756323168565,0.19258325482408198,0.1892931302575398,0.1290785605956345,-0.12327598958332354,-0.08890808369211725,0.24620852797266515,-0.38881414529874614
2023-03-09,-6.119572132365615,-4.4348529610885175,-0.984986500116936,-0.9620666014811046,1.220402785854497,0.4745291681968657,-0.06868275489371699,0.09865812276054639,-0.16470007094929406,-0.016738319224450626,-0.08491293646292418,0.8408345536365494,-0.31261339272521654,0.2010446431340948,0.14909348830232752,0.13768084828991575,-0.15234049219975895,-0.06425848661601127,0.2021503577999044,-0.3806361922453759
2023-03-10,-6.1941902803261595,-4.422342320757904,-1.0324023231098745,-1.0244769413531178,1.1957477408848736,0.47895745560821507,-0.06437294807365045,0.07387323660030563,-0.1091972847814001,0.07679622799105779,-0.078016628887251,0.8994996341659195,-0.36047894695645993,0.23401357164410677,0.1458431364217992,0.10932664082319168,-0.18956061990631723,-0.09911288803909711,0.2239492298811265,-0.3095401995471559
2023-03-13,-6.226042427964432,-4.3515713175925255,-1.035259583741673,-1.0118678363627616,1.096943750544134,0.5294308790000806,-0.09090243585807067,-0.02136559378636103,-0.15235501567795093,0.06776866976230494,-0.02454486885221548,0.9876221308274017,-0.4360446183288481,0.20636128963151426,0.1395746254149021,0.10608934423121259,-0.200418477969025,-0.089248090418849,0.311505428708278,-0.22609024924454343
2023-03-14,-6.162527908568731,-4.329387692645988,-1.0299859933896425,-0.9807111631008184,1.1494872133876188,0.4796330703467592,-0.1527590450742698,0.011218244915358628,-0.2029357028005767,0.04116217700882011,-0.03788981905410593,0.8197048421296961,-0.32235545778072244,0.18668918048171967,0.18109224741829277,0.11178601276156593,-0.22815071057376754,-0.15180165612279292,0.24848258116642727,-0.2576108868474984
2023-03-15,-6.460983274271564,-4.245321436343231,-1.016531275408222,-1.1321332398331951,1.0249609369251829,0.42255257849987043,-0.19068233438196017,-0.041848844961695573,-0.2804244652722952,0.1154333834835105,0.02873786181839508,0.8198737734563741,-0.3906600504497833,0.23884825642866242,0.25494006027700106,0.09570386170632518,-0.2113080500128666,-0.13265757048924598,0.1863686708399277,-0.1971478656728111
2023-03-16,-6.473594005021794,-4.198343809958534,-0.9559149337211027,-1.1506319734012849,1.0331849387583234,0.36674571497668884,-0.11675164327842796,0.006661209401654893,-0.3636263909185175,0.11264793519977112,0.009836927874118983,0.7885759445013517,-0.43496679894755264,0.2762679117062377,0.2898475027741083,0.07882193901559123,-0.10069502942841305,-0.13609140666928726,0.1842130192165349,-0.21691300238872563
2023-03-17,-6.025938950411717,-4.037781176630129,-0.8427199818612826,-0.9054044253564918,0.9522789348531494,0.12729783184604196,-0.04735853240333107,0.24151695425503303,-0.43061634814649474,0.11068580377173161,0.09022941691689139,0.5767103561408635,-0.2725029964805431,0.318584533715527,0.35369445631940355,-0.005528005892289288,-0.124294950621125,-0.17904764914058724,0.1331264149930785,-0.14361077570685957
2023-03-20,-5.117763010469032,-4.285989838533373,-0.6781370719060926,-0.4967414390013728,0.7191518686227768,-0.03784051206320286,0.28388808250243514,0.3607947016326258,-0.5979862626919593,0.26864971512804636,0.18494231420340204,0.2392954984229441,0.11926044679780014,0.3390954130596181,0.3319395963621399,0.128654539352346,-0.16738221144607068,-0.12309964277619943,0.08594259528985738,-0.34097992285533674
2023-03-21,-5.306753766524034,-4.261876646570121,-0.7592328562756125,-0.5374075919952398,0.7729215943164081,-0.1490442686833464,0.13556455791338862,0.38146583347169183,-0.5809857367859848,0.3317913097222793,0.08130380824652426,0.39843414170979,-0.07141206858371411,0.3506205568327365,0.4037505944925802,0.059130632309621324,0.058330527924632364,-0.09450833241774831,0.1190532589156607,-0.36180295575488136
2023-03-22,-5.3039920669887115,-4.218081397068739,-0.7853278276874003,-0.4646107376222335,0.679819292076817,-0.0572950740099654,0.16718539784608788,0.44719290202747597,-0.6277237689573512,0.3262928452965566,0.03364567785504778,0.42481724545050137,-0.14752064429579181,0.33642355783018285,0.42407389820171887,0.07708071805883654,-0.02275059520659293,-0.01953921644895408,0.12235577031950971,-0.2753633656024327
2023-03-23,-5.258491278448117,-4.246863131233672,-0.8506913856109762,-0.3512436603098469,0.7226839153841782,-0.04298649740091443,0.23790655009584757,0.5207293263792042,-0.5958632237842737,0.2971050113272522,0.01430734384907686,0.49003327138693775,-0.08779384334717628,0.3600297999129472,0.38931992256375425,0.05296345789008996,0.051620628478169915,-0.02958037552593017,0.10379239317070403,-0.2937693756170796
2023-03-24,-5.107139588274742,-4.222435063339289,-0.7239669586428251,-0.18384934593905347,0.7399478619934201,-0.013609331837670494,0.32186623172366835,0.7153852432828852,-0.7329241476836118,0.3358490608088728,-0.12369580638353651,0.5934618985437459,-0.0747746048396321,0.3777749704001799,0.35684996214332293,0.05225477249628735,0.029740755825115595,0.019931581229616625,0.11620005885342088,-0.28011910992636635
2023-03-27,-4.566393387447813,-4.232525652637052,-0.6113089435538227,0.0995131715254116,0.7413492340905959,-0.08301282128632344,0.25133003080275784,0.8810976027905175,-0.7555947012618488,0.3722254593955603,-0.08279867852167673,0.49742377108286095,-0.04335206704552476,0.42021410257185937,0.38171932251735113,0.09324713936046503,0.11831709611196846,0.02748118353875545,-0.030916022874577943,-0.31499078638184885
2023-03-28,-4.5485472740439095,-4.167300436924239,-0.3233309611394303,0.12160162401783665,0.8679859729861441,-0.11663484636202325,0.31035677388525357,1.115023013682765,-0.9093327196734293,0.3254724691730159,-0.26862671827832973,0.5962315278359174,-0.10348996632234213,0.3813394341373799,0.29120780760929965,-0.004680730296422547,0.10073204082608404,0.0720528323489954,-0.0044330582300356565,-0.244571406809233
2023-03-29,-4.307309038417877,-4.153536707878719,-0.3507460923864624,0.17518279905978762,0.8400204007382246,-0.2210138093874127,0.38118276701672943,0.992952721148396,-0.8753315115889045,0.3686531080057845,-0.321096986958097,0.3554560486375692,-0.07033693660238836,0.419702364717682,0.12001069984538966,-0.12255443964210179,0.11237149425891933,-0.009539936794204774,0.06969120432490016,-0.21676944975211956
2023-03-30,-4.157663288947433,-4.259459442971111,-0.36652333048346325,0.22030059337600388,0.8382992965207635,-0.12222822676394557,0.3427710941695723,1.0027439820056498,-0.8829710585452227,0.46766332723755466,-0.23775038582666905,0.2619302968938477,-0.055861984588397195,0.31513183464775957,0.09241086391206044,-0.04285892792313567,0.17753709408254856,-0.025333990858759634,-0.004857947106913114,-0.09493356246425973
2023-03-31,-4.387151537359695,-4.230166503015107,-0.5035582089812848,0.04512530396970608,0.6863870756036475,-0.19072552001782977,0.3512867442445097,0.9129305879526805,-0.9381567833728729,0.5086045243685862,-0.2429033234582581,0.32335007719773856,-0.18696266636250702,0.4067543781887502,0.29379380842392055,-0.0042189531713799685,0.10160815106174358,0.07924466771308003,-0.024674941208558385,-0.038516351521629064
2023-04-03,-4.019923883684547,-4.18467153529027,-0.44756813582020893,0.0790257713270711,0.4394697449284599,-0.08112892312836148,0.3657960180066396,0.8508010202583991,-0.9274338073476622,0.4626232144225938,-0.3144566983284213,0.09561457724265944,-0.0842869041417721,0.2769947417615881,0.06772469584652659,0.05780463179408764,0.15168915764906052,0.11383307605732304,-0.04232656231997587,-0.042594805797555355
2023-04-04,-3.9076250843699096,-4.1602706625872825,-0.37981594788487866,0.16497436806305454,0.23379259746537276,-0.06679988896035757,0.5982385391204665,0.8006860423394967,-0.9334962169558357,0.3864902552988813,-0.26137198380167187,0.04643683247450903,0.087737688762487,0.3520827164083598,0.05887907396380321,0.02338695452508907,0.24754121520988645,0.016463528907135,-0.15030406558563808,-0.08383062956324103
2023-04-05,-3.8467789735061606,-4.171821657073789,-0.5046423952111196,0.12984039038191098,0.19099893194302342,-0.12501036183257752,0.6905892954634412,0.7766512146651747,-0.8834968254285921,0.3960314274617261,-0.13904135722268954,0.13323288047925738,0.23836308056498673,0.4882409953618148,0.1296370888321828,-0.026557069875739973,0.2754222878212666,-0.12542854891482214,-0.2468253113051148,0.07186191788153704
2023-04-06,-3.7775449921419133,-4.216651032171172,-0.6122201915523803,0.17668687631907493,0.17444616518435713,-0.16111164666749503,0.833677859439659,0.8760469821093715,-0.6457858511915365,0.3554456953582544,-0.060147437098120114,0.20871254959002644,0.4612121288335593,0.4857537718852785,0.08767088485512115,-0.13170907674763024,0.31412808015696486,-0.12005845047454325,-0.2531523753833622,0.28342123262663177
2023-04-07,-3.6320083291389778,-4.189729061843376,-0.5073482689912749,0.16540357922108886,0.12164774706038774,-0.22367423454390367,0.7286461873604618,0.7924768411914055,-0.49228966754503417,0.2998245767562468,0.032442511843791356,0.13428646442010864,0.48685209609771024,0.437765520509498,0.0889913086495047,-0.09788699983103498,0.2640897267182258,-0.04566664129624586,-0.2769079228935905,0.21044020164633856
2023-04-10,-3.1204773639073005,-4.278939074913035,-0.5218718610721325,0.4974780563962619,0.011157780125656113,-0.27593787902854905,0.8062665050362393,0.8852734244369505,-0.35416260909770614,0.3109558843028125,0.041542188915505276,0.021862057390310392,0.5978416417224577,0.35786700394162285,-0.05240778042515699,-0.1886848936000618,0.1329799337074955,-0.031019176139396625,-0.2927848269612667,0.19186478199249016
2023-04-11,-3.569775984754779,-4.24871416102412,-0.646451210221925,0.2212158444033551,-0.026964141221708444,-0.2220841597856937,0.911425162022547,0.9178388504791917,-0.4172713983750588,0.40535987025814135,0.21302096548884036,0.11718748476963223,0.49638966676799073,0.32765529002480226,0.02683245519388999,-0.0627454090517863,0.1506902146258746,-0.051742365275069875,-0.2693768885441626,0.10296882641982565
2023-04-12,-3.480086950632843,-4.309164472304437,-0.5819926221634465,0.26928220400494374,0.005407440303900325,-0.27323805297662934,0.9013208260436596,0.9299873400001092,-0.44222519162248275,0.35132599617437565,0.27098610428923364,0.14274191195808103,0.46576166639889754,0.30481783896066894,0.12500054528097598,-0.015479011066073746,0.09903731977743717,-0.09289907078566911,-0.30011602749184896,0.11783528312254431
2023-04-13,-3.4727330406238037,-4.318597089175806,-0.4681043663917527,0.3442390707059398,-0.08094822337796684,-0.18997362005844753,0.9887312534434375,0.9726747564087559,-0.525622670642867,0.3882181273969428,0.2451146138085334,0.044015322245323264,0.33735666809439,0.22304669349359818,0.07472496811964224,-0.021903334327022003,0.02930335559742536,-0.10739992062511583,-0.19747472702542923,0.12393188465221273
2023-04-14,-3.3814983390290547,-4.367774106890724,-0.4707757813073967,0.3839872786458252,-0.05922458482172711,-0.17242381946315422,1.0008121669049421,1.0084175231302672,-0.4271320012698882,0.3822462185799381,0.26419846465557373,-0.0574511308989661,0.40206612172610323,0.2793637672970277,0.13929607276505973,-0.06412513188771021,-0.003187012171831372,-0.020565461494835686,-0.193338101799525,0.08830385328032545
2023-04-17,-2.88182297263858,-4.385245296231519,-0.3268660043598755,0.6488657242305562,-0.045721903148865685,-0.199342915543189,1.0506288245934166,1.0465670109108114,-0.48656876312197045,0.3791410118243898,0.45272722688830896,-0.23907072814124034,0.4021917698382084,0.1948499940196384,0.03082065748311843,-0.11522344980502877,-0.12014057980947385,-0.11455224530994618,-0.13370280776257618,0.2025251456374773
2023-04-18,-2.632748788455246,-4.467618486150767,-0.41104483606538933,0.7310196282040439,0.13959780145683798,-0.20174327534708172,1.2138021839450144,1.1266208708405017,-0.39859128489478113,0.49703680831267716,0.6074410768774041,-0.23675628927269665,0.3990339249469046,0.16999746573026986,-0.03043659940895647,-0.03647603810781433,-0.22382639740548868,-0.1570791785454378,-0.07124533284266481,0.21787430744688474
2023-04-19,-2.87611823456498,-4.3512078155160685,-0.3660097832719214,0.6628288458523347,0.2081658586683454,-0.301554628971361,1.09868348143506,1.1740081260793926,-0.3810834797207349,0.5411337998503165,0.5374517210333282,-0.31824252650649537,0.3281818070078736,0.2509207858303368,-0.01718546469034606,-0.12169217911523875,-0.1726543049818555,-0.21451096941364325,-0.03322109271582644,0.24385814904739775
2023-04-20,-2.7456406201830688,-4.20830801976959,-0.27817089778982546,0.8540025937198129,0.13454135761668434,-0.30993735386614135,1.0284779666416861,1.0677428069759025,-0.379430262008585,0.5674163936207471,0.6022706218381116,-0.4420240394124416,0.2832191938892527,0.23813491176516272,0.04083839341842606,-0.0387538650593011,-0.11733968853740465,-0.15087259461963587,-0.09720578887048813,0.23864466120105046
2023-04-21,-2.5833987624685,-4.25993318017345,-0.2484966236143615,0.8745509897009835,0.1305349267303541,-0.19645280772714138,1.084416297302471,1.0419930465548868,-0.3765917491638328,0.5464016396740177,0.601643484929125,-0.40408031696576463,0.22817719604710665,0.27182835550615114,0.0529743468873892,0.04371140152923779,0.015122783603262952,-0.2677716315526583,-0.18368607780506538,0.23425111847772928
